ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000000;-3,25;0,2;36;0,42;Sim/A/A01;-3,31;0,27;10;0,7;Sim/A/A01 Sim/A/A05 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,31 (0,27 | 10 | 0,7) -3,92 (1,05 | 7 | 0,14) -3,26 (1,76 | 5 | 0) -3,26 (2,62 | 5 | 0) -3,25 (5,98 | 1 | 0) 
P000001;4,59;0,12;58;0,86;Sim/C/C04;4,29;0,25;10;0,7
P000001;4,59;0,12;58;0,86;Sim/C/C10;4,62;0,4;10;1;Sim/B/B03 Sim/C/C04 Sim/C/C08 ;2,26 (0,85 | 6 | 0,83) 4,29 (0,25 | 10 | 0,7) 4,44 (0,22 | 4 | 0,5) 
P000002;1,56;0,16;48;0,71;Sim/B/B01;1,4;0,3;10;0,7
P000002;1,56;0,16;48;0,71;Sim/B/B02;1,32;0,43;10;0,5
P000002;1,56;0,16;48;0,71;Sim/B/B03;1,82;0,36;10;0,8
P000002;1,56;0,16;48;0,71;Sim/C/C03;1,44;0,35;10;0,9;Sim/B/B01 Sim/B/B02 Sim/C/C03 Sim/C/C04 Sim/C/C07 ;1,4 (0,3 | 10 | 0,7) 1,32 (0,43 | 10 | 0,5) 1,44 (0,35 | 10 | 0,9) 1,52 (1,75 | 2 | 0) 1,53 (2,01 | 1 | 0) 
P000003;0,98;0,11;50;0,76;Sim/A/A02;0,83;0,39;10;0,9
P000003;0,98;0,11;50;0,76;Sim/B/B01;1,89;0,46;10;0,8
P000003;0,98;0,11;50;0,76;Sim/B/B03;0,6;0,24;5;0,2
P000003;0,98;0,11;50;0,76;Sim/C/C02;1,38;0,45;10;0,9
